"","record_id","month","day","year","AverageTemperatureFahr","AverageTemperatureUncertaintyFahr","City","country_id","Country","Latitude","Longitude"
"12380",3778622,12,1,1776,30.164,38.3864,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12390",3778632,10,1,1777,44.3984,40.181,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12400",3778642,8,1,1778,68.7776,37.193,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12410",3778652,6,1,1779,65.372,38.1398,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12420",3778662,4,1,1780,51.5804,36.6692,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12430",3778672,2,1,1781,24.539,47.9516,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12440",3778682,12,1,1781,25.8926,42.8288,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12450",3778692,10,1,1782,48.668,39.398,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12460",3778702,8,1,1783,72.239,35.7476,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12470",3778712,6,1,1784,67.5302,36.4136,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12480",3778722,4,1,1785,43.9016,37.3676,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12490",3778732,2,1,1786,23.126,36.9302,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12500",3778742,12,1,1786,24.3662,36.8474,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12510",3778752,10,1,1787,48.3656,43.3382,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12520",3778762,8,1,1788,68.5346,35.8916,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12530",3778772,6,1,1789,67.1576,35.249,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12540",3778782,4,1,1790,43.3094,38.1974,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12550",3778792,2,1,1791,29.4512,36.8888,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12560",3778802,12,1,1791,32.9558,35.7602,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12570",3778812,10,1,1792,45.2984,35.456,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12580",3778822,8,1,1793,69.3788,39.6932,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12590",3778832,6,1,1794,68.2754,39.6752,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12600",3778842,4,1,1795,51.1808,36.6782,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12610",3778852,2,1,1796,26.6432,35.8214,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12620",3778862,12,1,1796,24.9908,41.4716,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12630",3778872,10,1,1797,50.6732,35.9222,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12640",3778882,8,1,1798,72.7142,40.0136,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12650",3778892,6,1,1799,67.9748,36.8762,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12660",3778902,4,1,1800,53.3318,35.7098,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12670",3778912,2,1,1801,24.7838,36.2246,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12680",3778922,12,1,1801,32.7488,40.0982,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12690",3778932,10,1,1802,51.935,37.9616,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12700",3778942,8,1,1803,72.788,36.1382,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12710",3778952,6,1,1804,67.0244,35.6198,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12720",3778962,4,1,1805,45.0104,37.3172,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12730",3778972,2,1,1806,26.5964,39.065,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12740",3778982,12,1,1806,33.2294,37.0148,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12750",3778992,10,1,1807,49.1288,35.5406,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12760",3779002,8,1,1808,71.1536,35.5136,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12770",3779012,6,1,1809,67.7534,35.3516,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12780",3779022,4,1,1810,43.4714,38.075,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12790",3779032,2,1,1811,23.1584,38.669,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12800",3779042,12,1,1811,31.9694,35.5568,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12810",3779052,10,1,1812,49.8452,37.6484,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12820",3779062,8,1,1813,66.8876,34.7918,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12830",3779072,6,1,1814,64.9166,34.3112,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12840",3779082,4,1,1815,45.7898,35.9168,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12850",3779092,2,1,1816,20.606,37.0958,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12860",3779102,12,1,1816,24.4436,36.2984,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12870",3779112,10,1,1817,41.4518,37.2164,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12880",3779122,8,1,1818,68.9162,34.6784,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12890",3779132,6,1,1819,66.3116,36.6944,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12900",3779142,4,1,1820,49.5932,34.304,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12910",3779152,2,1,1821,23.8802,42.2942,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12920",3779162,12,1,1821,33.0224,37.1786,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12930",3779172,10,1,1822,48.4322,35.6018,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12940",3779182,8,1,1823,70.7144,34.6712,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12950",3779192,6,1,1824,66.956,38.093,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12960",3779202,4,1,1825,42.9008,37.697,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12970",3779212,2,1,1826,20.9768,35.5802,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12980",3779222,12,1,1826,35.6126,39.2126,"Kherson","UKR","Ukraine","47.42N","31.97E"
"12990",3779232,10,1,1827,48.713,34.07,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13000",3779242,8,1,1828,70.6172,37.6844,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13010",3779252,6,1,1829,63.9356,38.1398,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13020",3779262,4,1,1830,45.9806,33.7568,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13030",3779272,2,1,1831,26.7836,42.2402,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13040",3779282,12,1,1831,24.8612,40.766,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13050",3779292,10,1,1832,44.5424,36.194,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13060",3779302,8,1,1833,65.057,36.6818,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13070",3779312,6,1,1834,68.234,37.4558,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13080",3779322,4,1,1835,46.085,36.9248,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13090",3779332,2,1,1836,26.3552,35.0726,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13100",3779342,12,1,1836,33.89,36.4802,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13110",3779352,10,1,1837,43.3598,37.76,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13120",3779362,8,1,1838,65.7536,37.9634,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13130",3779372,6,1,1839,68.0576,33.5768,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13140",3779382,4,1,1840,41.7002,36.3362,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13150",3779392,2,1,1841,15.539,37.0634,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13160",3779402,12,1,1841,32.1836,35.7602,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13170",3779412,10,1,1842,46.3694,34.3382,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13180",3779422,8,1,1843,67.226,35.6072,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13190",3779432,6,1,1844,64.1318,33.998,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13200",3779442,4,1,1845,47.5412,33.9494,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13210",3779452,2,1,1846,28.1012,34.5542,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13220",3779462,12,1,1846,32.693,34.5254,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13230",3779472,10,1,1847,46.211,34.1438,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13240",3779482,8,1,1848,73.0274,34.8836,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13250",3779492,6,1,1849,69.3374,35.0132,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13260",3779502,4,1,1850,44.6432,35.3588,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13270",3779512,2,1,1851,24.1322,33.8,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13280",3779522,12,1,1851,29.777,38.1902,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13290",3779532,10,1,1852,49.2458,33.7424,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13300",3779542,8,1,1853,71.9762,33.8432,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13310",3779552,6,1,1854,65.8166,35.096,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13320",3779562,4,1,1855,48.695,34.8098,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13330",3779572,2,1,1856,27.968,34.439,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13340",3779582,12,1,1856,35.3084,35.5838,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13350",3779592,10,1,1857,48.8534,34.3814,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13360",3779602,8,1,1858,68.9234,33.9872,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13370",3779612,6,1,1859,65.7428,34.223,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13380",3779622,4,1,1860,47.7248,34.0844,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13390",3779632,2,1,1861,24.3662,33.6632,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13400",3779642,12,1,1861,23.1512,36.068,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13410",3779652,10,1,1862,45.6152,34.4552,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13420",3779662,8,1,1863,69.377,33.3068,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13430",3779672,6,1,1864,70.142,33.962,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13440",3779682,4,1,1865,44.6018,33.8144,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13450",3779692,2,1,1866,26.1824,33.6956,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13460",3779702,12,1,1866,27.5522,33.8486,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13470",3779712,10,1,1867,48.8804,33.2834,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13480",3779722,8,1,1868,70.7036,33.2816,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13490",3779732,6,1,1869,67.064,33.269,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13500",3779742,4,1,1870,43.9718,33.7118,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13510",3779752,2,1,1871,18.7736,35.7134,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13520",3779762,12,1,1871,26.1806,36.014,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13530",3779772,10,1,1872,49.4708,33.5084,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13540",3779782,8,1,1873,70.961,32.8964,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13550",3779792,6,1,1874,66.7976,33.6488,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13560",3779802,4,1,1875,40.496,33.314,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13570",3779812,2,1,1876,26.3516,33.053,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13580",3779822,12,1,1876,25.8404,37.1102,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13590",3779832,10,1,1877,44.6378,33.6866,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13600",3779842,8,1,1878,68.4212,33.1862,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13610",3779852,6,1,1879,69.0872,33.3932,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13620",3779862,4,1,1880,46.6052,33.4346,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13630",3779872,2,1,1881,23.504,34.0088,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13640",3779882,12,1,1881,24.647,33.674,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13650",3779892,10,1,1882,44.3102,32.8928,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13660",3779902,8,1,1883,69.5678,33.0062,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13670",3779912,6,1,1884,65.5286,33.296,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13680",3779922,4,1,1885,48.4592,33.1664,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13690",3779932,2,1,1886,22.5698,33.7712,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13700",3779942,12,1,1886,39.2558,35.051,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13710",3779952,10,1,1887,47.867,33.2438,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13720",3779962,8,1,1888,67.9856,33.1844,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13730",3779972,6,1,1889,66.9164,32.5436,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13740",3779982,4,1,1890,51.2654,33.0782,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13750",3779992,2,1,1891,18.5828,32.8604,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13760",3780002,12,1,1891,29.9156,33.269,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13770",3780012,10,1,1892,50.9378,32.774,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13780",3780022,8,1,1893,69.0674,32.8946,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13790",3780032,6,1,1894,62.3084,32.3438,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13800",3780042,4,1,1895,46.0832,32.801,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13810",3780052,2,1,1896,23.7848,33.044,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13820",3780062,12,1,1896,29.0642,32.828,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13830",3780072,10,1,1897,48.2396,32.8622,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13840",3780082,8,1,1898,69.6578,32.6768,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13850",3780092,6,1,1899,64.256,32.666,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13860",3780102,4,1,1900,45.9032,32.918,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13870",3780112,2,1,1901,26.8646,33.5336,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13880",3780122,12,1,1901,35.8448,32.9684,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13890",3780132,10,1,1902,45.1598,32.6084,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13900",3780142,8,1,1903,69.5516,32.5724,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13910",3780152,6,1,1904,65.1758,32.6966,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13920",3780162,4,1,1905,46.0022,33.1034,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13930",3780172,2,1,1906,28.3316,32.8604,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13940",3780182,12,1,1906,31.1234,33.287,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13950",3780192,10,1,1907,51.5606,32.7758,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13960",3780202,8,1,1908,68.0432,32.396,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13970",3780212,6,1,1909,65.5268,32.5058,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13980",3780222,4,1,1910,49.3556,32.6246,"Kherson","UKR","Ukraine","47.42N","31.97E"
"13990",3780232,2,1,1911,12.9146,33.3356,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14000",3780242,12,1,1911,27.0428,33.2294,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14010",3780252,10,1,1912,40.37,33.6164,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14020",3780262,8,1,1913,69.2924,33.1034,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14030",3780272,6,1,1914,67.1378,32.54,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14040",3780282,4,1,1915,48.5546,32.4212,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14050",3780292,2,1,1916,31.4348,33.1088,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14060",3780302,12,1,1916,30.8012,32.8172,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14070",3780312,10,1,1917,50.135,32.9252,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14080",3780322,8,1,1918,67.6202,32.5562,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14090",3780332,6,1,1919,64.3892,33.458,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14100",3780342,4,1,1920,53.402,33.0764,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14110",3780352,2,1,1921,19.9976,33.3032,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14120",3780362,12,1,1921,24.242,33.6074,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14130",3780372,10,1,1922,44.4056,32.7272,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14140",3780382,8,1,1923,66.3224,32.7686,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14150",3780392,6,1,1924,73.3946,32.8208,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14160",3780402,4,1,1925,48.5474,32.774,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14170",3780412,2,1,1926,24.6362,32.8784,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14180",3780422,12,1,1926,30.2882,32.4032,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14190",3780432,10,1,1927,51.305,32.5004,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14200",3780442,8,1,1928,66.614,32.6606,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14210",3780452,6,1,1929,65.6348,32.4698,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14220",3780462,4,1,1930,49.4312,32.6246,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14230",3780472,2,1,1931,19.949,33.3068,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14240",3780482,12,1,1931,24.7658,32.4572,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14250",3780492,10,1,1932,53.8898,32.6624,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14260",3780502,8,1,1933,66.6734,32.4428,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14270",3780512,6,1,1934,66.7976,32.477,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14280",3780522,4,1,1935,48.281,32.3978,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14290",3780532,2,1,1936,26.411,32.4572,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14300",3780542,12,1,1936,29.8634,32.5112,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14310",3780552,10,1,1937,48.542,32.1998,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14320",3780562,8,1,1938,74.6564,32.5598,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14330",3780572,6,1,1939,69.8666,32.7074,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14340",3780582,4,1,1940,45.3812,32.4716,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14350",3780592,2,1,1941,30.6626,32.612,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14360",3780602,12,1,1941,25.0538,33.467,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14370",3780612,10,1,1942,49.307,32.3924,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14380",3780622,8,1,1943,71.4884,32.774,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14390",3780632,6,1,1944,66.713,32.324,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14400",3780642,4,1,1945,45.1418,32.4068,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14410",3780652,2,1,1946,28.571,32.4464,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14420",3780662,12,1,1946,23.5202,32.2268,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14430",3780672,10,1,1947,42.0854,32.3096,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14440",3780682,8,1,1948,70.9664,32.5616,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14450",3780692,6,1,1949,64.2488,32.6264,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14460",3780702,4,1,1950,55.7708,32.7128,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14470",3780712,2,1,1951,25.0466,32.549,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14480",3780722,12,1,1951,31.6508,32.4248,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14490",3780732,10,1,1952,52.8026,32.5418,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14500",3780742,8,1,1953,71.8556,32.6354,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14510",3780752,6,1,1954,73.0076,32.7128,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14520",3780762,4,1,1955,42.3896,32.3528,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14530",3780772,2,1,1956,14,32.7578,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14540",3780782,12,1,1956,28.9976,32.72,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14550",3780792,10,1,1957,47.3216,32.7668,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14560",3780802,8,1,1958,69.8216,32.4176,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14570",3780812,6,1,1959,67.4042,32.36,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14580",3780822,4,1,1960,48.029,32.4572,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14590",3780832,2,1,1961,29.2316,32.4968,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14600",3780842,12,1,1961,28.769,32.3834,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14610",3780852,10,1,1962,50.2304,32.855,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14620",3780862,8,1,1963,72.9122,32.4266,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14630",3780872,6,1,1964,71.8502,32.9522,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14640",3780882,4,1,1965,41.9396,32.486,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14650",3780892,2,1,1966,35.1986,32.5904,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14660",3780902,12,1,1966,31.1522,32.7092,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14670",3780912,10,1,1967,53.5406,32.2412,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14680",3780922,8,1,1968,69.1844,32.4464,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14690",3780932,6,1,1969,66.4466,32.5112,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14700",3780942,4,1,1970,53.195,32.4788,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14710",3780952,2,1,1971,27.563,32.3474,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14720",3780962,12,1,1971,33.3446,32.5184,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14730",3780972,10,1,1972,47.2748,32.6822,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14740",3780982,8,1,1973,66.3782,32.3438,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14750",3780992,6,1,1974,65.8868,32.5274,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14760",3781002,4,1,1975,54.1112,32.2988,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14770",3781012,2,1,1976,17.411,32.8298,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14780",3781022,12,1,1976,32.198,32.2664,"Kherson","UKR","Ukraine","47.42N","31.97E"
"14790",3781032,10,1,1977,45.8708,32.5634,"Kherson","UKR","Ukraine","47.42N","31.97E"
